  225,20150715,   54,   90,   10
  225,20150716,   49,   80,   30
  225,20150717,  109,  140,   50
  225,20150718,   60,  100,   20
  225,20150719,   68,  130,   20
  225,20150720,   61,  120,   20
  225,20150721,   98,  140,   70
  225,20150722,   76,   90,   50
  225,20150723,   48,  100,   10
  225,20150724,   42,   80,   20
  225,20150725,  132,  250,   30
  225,20150726,   69,  100,   40
  225,20150727,  141,  160,   90
  225,20150728,  131,  150,   80
  225,20150729,  127,  150,   90
  225,20150730,   85,  110,   70
  225,20150731,   41,   70,   20
  225,20150801,   31,   50,   10
  225,20150802,   41,   60,   20
  225,20150803,   49,  110,   10
  225,20150804,   80,  130,   10
  225,20150805,   52,   90,   20
  225,20150806,   55,   90,   10
  225,20150807,   46,   80,   20
  225,20150808,   65,   80,   50
  225,20150809,   31,   50,   10
  225,20150810,   51,   80,   30
  225,20150811,   39,   70,   20
  225,20150812,   70,   90,   50
  225,20150813,   84,  110,   30
  225,20150814,   40,   80,   10
  225,20150815,   64,  100,   10
  225,20150816,   75,   90,   50
  225,20150817,  105,  120,   80
  225,20150818,   99,  130,   30
  225,20150819,   44,   60,   10
  225,20150820,   38,   60,   10
  225,20150821,   35,   40,   10
  225,20150822,   53,   70,   40
  225,20150823,   73,  110,   20
  225,20150824,   54,  100,   20
  225,20150825,  125,  160,   80
  225,20150826,  105,  160,   60
  225,20150827,  118,  140,   80
  225,20150828,   78,   90,   60
  225,20150829,   45,   60,   30
  225,20150830,   64,   90,   50
  225,20150831,   58,  110,   20
  225,20150901,   93,  110,   80
  225,20150902,   75,  110,   50
  225,20150903,   76,  120,   50
  225,20150904,  132,  170,  100
  225,20150905,  120,  130,  100
  225,20150906,  112,  130,   90
  225,20150907,   84,  110,   50
  225,20150908,   56,   80,   40
  225,20150909,   54,   80,   30
  225,20150910,   70,  100,   50
  225,20150911,   57,   70,   40
  225,20150912,   50,   70,   40
  225,20150913,   64,  100,   20
  225,20150914,   87,  150,   30
  225,20150915,  115,  170,   50
  225,20150916,   65,  130,   40
  225,20150917,   96,  150,   30
  225,20150918,   64,  100,   10
  225,20150919,   54,   80,    0
  225,20150920,   77,  100,   50
  225,20150921,   87,  110,   70
  225,20150922,   51,   90,   30
  225,20150923,   71,  100,   40
  225,20150924,   94,  140,   70
  225,20150925,   55,   70,   40
  225,20150926,   40,   70,   10
  225,20150927,   50,   70,   30
  225,20150928,   55,   70,   40
  225,20150929,   73,  110,   50
  225,20150930,   75,  110,   50
  225,20151001,   68,  100,   40
  225,20151002,   58,   80,   40
  225,20151003,   40,   70,   10
  225,20151004,   43,   60,   30
  225,20151005,   37,   60,   20
  225,20151006,   43,   60,   30
  225,20151007,   71,   90,   40
  225,20151008,   50,   80,   20
  225,20151009,   36,   60,   10
  225,20151010,   70,   90,   50
  225,20151011,   86,  100,   70
  225,20151012,   60,   80,   40
  225,20151013,   75,  120,   40
  225,20151014,   66,  110,   40
  225,20151015,   51,   70,   10
  225,20151016,   52,   80,   20
  225,20151017,   33,   50,   10
  225,20151018,   37,   60,   10
  225,20151019,   36,   50,   20
  225,20151020,   42,   70,   10
  225,20151021,   96,  130,   30
  225,20151022,   82,  110,   50
  225,20151023,   55,   80,   40
  225,20151024,   64,   80,   40
  225,20151025,   41,   80,   10
  225,20151026,   44,   60,   30
  225,20151027,   44,   60,   30
  225,20151028,   43,   60,   30
  225,20151029,   49,   80,   40
  225,20151030,   45,   60,   30
  225,20151031,   38,   50,   20
  225,20151101,   29,   50,   10
  225,20151102,   37,   50,   20
  225,20151103,   38,   60,   30
  225,20151104,   59,   90,   40
  225,20151105,   63,   90,   50
  225,20151106,  101,  130,   70
  225,20151107,  109,  150,   60
  225,20151108,   71,  130,   10
  225,20151109,  137,  170,   60
  225,20151110,  134,  150,  120
  225,20151111,  116,  130,   90
  225,20151112,   78,  120,   50
  225,20151113,  155,  180,  110
  225,20151114,  146,  180,   90
  225,20151115,  154,  180,  110
  225,20151116,  129,  160,   70
  225,20151117,  118,  220,   30
  225,20151118,  171,  220,  120
  225,20151119,  150,  190,  110
  225,20151120,  128,  150,  110
  225,20151121,  103,  150,   40
  225,20151122,   80,  110,   40
  225,20151123,   77,  140,   20
  225,20151124,  130,  170,   80
  225,20151125,   98,  110,   90
  225,20151126,   45,   90,   10
  225,20151127,  102,  130,   70
  225,20151128,  148,  200,  120
  225,20151129,  163,  190,  140
  225,20151130,  140,  190,   60
  225,20151201,   82,  120,   40
  225,20151202,  117,  130,   90
  225,20151203,  100,  130,   80
  225,20151204,  133,  170,  110
  225,20151205,  175,  200,  160
  225,20151206,  147,  180,   70
  225,20151207,   63,   80,   40
  225,20151208,   90,  120,   70
  225,20151209,  106,  140,   80
  225,20151210,  143,  160,  120
  225,20151211,  127,  150,  100
  225,20151212,  122,  200,   60
  225,20151213,   46,  140,   10
  225,20151214,   45,   80,   30
  225,20151215,   36,   60,   20
  225,20151216,   83,  110,   50
  225,20151217,  100,  110,   90
  225,20151218,   90,  100,   80
  225,20151219,   92,  100,   80
  225,20151220,  101,  130,   90
  225,20151221,  143,  200,   70
  225,20151222,  146,  170,   80
  225,20151223,  116,  180,   70
  225,20151224,  115,  170,   60
  225,20151225,  107,  160,   60
  225,20151226,  152,  170,  130
  225,20151227,  123,  160,   80
  225,20151228,   56,   80,   30
  225,20151229,   60,   70,   50
  225,20151230,   84,  100,   60
  225,20151231,  111,  170,   60
  380,20150101,   57,   90,   30
  380,20150102,   55,  100,   30
  380,20150103,   36,   60,   20
  380,20150104,   26,   40,   20
  380,20150105,   33,   40,   20
  380,20150106,   33,   60,   10
  380,20150107,   48,   70,   30
  380,20150108,   66,   90,   40
  380,20150109,   83,  100,   60
  380,20150110,   79,  120,   20
  380,20150111,   56,   70,   40
  380,20150112,   91,  100,   70
  380,20150113,   85,  110,   40
  380,20150114,   65,   90,   40
  380,20150115,   98,  140,   50
  380,20150116,   43,   70,   20
  380,20150117,   37,   60,   20
  380,20150118,   51,   70,   20
  380,20150119,   10,   20,    0
  380,20150120,   15,   30,    0
  380,20150121,   34,   50,   20
  380,20150122,   37,   50,   20
  380,20150123,   25,   50,   10
  380,20150124,   37,   60,   20
  380,20150125,   33,   40,   20
  380,20150126,   42,   50,   20
  380,20150127,   25,   40,   20
  380,20150128,   70,  120,   30
  380,20150129,   63,   80,   30
  380,20150130,   37,   50,   20
  380,20150131,   35,   50,   20
  380,20150201,   33,   60,   10
  380,20150202,   31,   40,   20
  380,20150203,   28,   50,   10
  380,20150204,   24,   40,   10
  380,20150205,   50,   80,   20
  380,20150206,   74,  100,   40
  380,20150207,   35,   50,   20
  380,20150208,   40,   70,   10
  380,20150209,   27,   40,   20
  380,20150210,   25,   40,   20
  380,20150211,   25,   40,   10
  380,20150212,   18,   30,    0
  380,20150213,   40,   60,   20
  380,20150214,   43,   60,   20
  380,20150215,   28,   60,   10
  380,20150216,   31,   40,   10
  380,20150217,   25,   40,   10
  380,20150218,   15,   30,    0
  380,20150219,   58,   70,   30
  380,20150220,   79,   90,   60
  380,20150221,   37,   80,   20
  380,20150222,   49,  110,   20
  380,20150223,   70,  110,   50
  380,20150224,   57,   80,   20
  380,20150225,   38,   60,   20
  380,20150226,   48,   70,   20
  380,20150227,   42,   80,   20
  380,20150228,   60,   90,   30
  380,20150301,   73,   90,   30
  380,20150302,   58,   90,   40
  380,20150303,   56,  100,   30
  380,20150304,   46,   60,   30
  380,20150305,   20,   30,   10
  380,20150306,   36,   50,   20
  380,20150307,   45,   60,   30
  380,20150308,   38,   60,   20
  380,20150309,   15,   30,   10
  380,20150310,   28,   50,   10
  380,20150311,   26,   40,   10
  380,20150312,   28,   60,    0
  380,20150313,   41,   80,   20
  380,20150314,   50,   60,   40
  380,20150315,   45,   60,   30
  380,20150316,   25,   40,   10
  380,20150317,   28,   50,   10
  380,20150318,   30,   50,   10
  380,20150319,   23,   30,   20
  380,20150320,   23,   40,   10
  380,20150321,   44,   70,   30
  380,20150322,   48,   70,   10
  380,20150323,   20,   30,   10
  380,20150324,   21,   40,   10
  380,20150325,   26,   40,   20
  380,20150326,   45,   90,   20
  380,20150327,   37,   60,   10
  380,20150328,   54,   80,   20
  380,20150329,   83,  110,   50
  380,20150330,   68,  100,   30
  380,20150331,  100,  130,   50
  380,20150401,   72,  100,   50
  380,20150402,   52,   80,   20
  380,20150403,   20,   30,   10
  380,20150404,   46,   70,   10
  380,20150405,   28,   40,   20
  380,20150406,   16,   30,   10
  380,20150407,   20,   40,   10
  380,20150408,   24,   40,    0
  380,20150409,   16,   30,   10
  380,20150410,   23,   40,   10
  380,20150411,   50,   80,   10
  380,20150412,   45,   60,   20
  380,20150413,   28,   50,   10
  380,20150414,   46,   70,   20
  380,20150415,   36,   50,   20
  380,20150416,   47,   60,   20
  380,20150417,   60,   70,   50
  380,20150418,   44,   70,   20
  380,20150419,   41,   60,   30
  380,20150420,   41,   60,   20
  380,20150421,   31,   50,   10
  380,20150422,   38,   50,   20
  380,20150423,   23,   40,   10
  380,20150424,   31,   50,   10
  380,20150425,   31,   40,   20
  380,20150426,   29,   40,   10
  380,20150427,   48,   60,   30
  380,20150428,   35,   60,    0
  380,20150429,   42,   70,   20
  380,20150430,   39,   60,   20
  380,20150501,   28,   40,   10
  380,20150502,   25,   40,   10
  380,20150503,   38,   60,   10
  380,20150504,   36,   60,   20
  380,20150505,   65,  120,   20
  380,20150506,   69,   90,   40
  380,20150507,   43,   60,   10
  380,20150508,   19,   40,   10
  380,20150509,   59,   80,   30
  380,20150510,   23,   30,   10
  380,20150511,   30,   50,   20
  380,20150512,   33,   60,   10
  380,20150513,   33,   60,   10
  380,20150514,   33,   50,   10
  380,20150515,   36,   50,   10
  380,20150516,   36,   60,    0
  380,20150517,   29,   40,   10
  380,20150518,   53,   80,   20
  380,20150519,   65,   80,   40
  380,20150520,   35,   50,   10
  380,20150521,   27,   40,   10
  380,20150522,   20,   30,   10
  380,20150523,   28,   60,   10
  380,20150524,   20,   30,   10
  380,20150525,   33,   50,   20
  380,20150526,   33,   60,   10
  380,20150527,   25,   40,   10
  380,20150528,   45,   80,   10
  380,20150529,   48,   70,   30
  380,20150530,   34,   70,   10
  380,20150531,   61,   80,   30
  380,20150601,   30,   50,   10
  380,20150602,   69,   90,   50
  380,20150603,   42,   70,   10
  380,20150604,   33,   50,   10
  380,20150605,   30,   50,   10
  380,20150606,   31,   40,   20
  380,20150607,   31,   60,    0
  380,20150608,   67,   90,   60
  380,20150609,   63,   80,   50
  380,20150610,   52,   70,   40
  380,20150611,   44,   60,   20
  380,20150612,   34,   50,   20
  380,20150613,   45,   70,   20
  380,20150614,   27,   50,   10
  380,20150615,   48,   60,   30
  380,20150616,   45,   60,   20
  380,20150617,   32,   60,    0
  380,20150618,   41,   60,   20
  380,20150619,   28,   40,   20
  380,20150620,   21,   30,   10
  380,20150621,   41,   70,   20
  380,20150622,   38,   50,   10
  380,20150623,   40,   70,   20
  380,20150624,   24,   40,   10
  380,20150625,   26,   40,   10
  380,20150626,   30,   40,   10
  380,20150627,   36,   60,   10
  380,20150628,   16,   30,   10
  380,20150629,   22,   30,   10
  380,20150630,   25,   50,    0
  380,20150701,   31,   50,   10
  380,20150702,   29,   60,   10
  380,20150703,   28,   50,   10
  380,20150704,   33,   50,   20
  380,20150705,   28,   80,   10
  380,20150706,   32,   40,   10
  380,20150707,   45,   80,   20
  380,20150708,   66,   90,   50
  380,20150709,   34,   60,   10
  380,20150710,   26,   40,   10
  380,20150711,   28,   50,   10
  380,20150712,   47,   60,   40
  380,20150713,   47,   60,   40
  380,20150714,   38,   50,   10
  380,20150715,   28,   40,   10
  380,20150716,   33,   50,   10
  380,20150717,   47,   70,   10
  380,20150718,   33,   50,   20
  380,20150719,   34,   50,   20
  380,20150720,   32,   50,   10
  380,20150721,   33,   50,   10
  380,20150722,   31,   50,   10
  380,20150723,   23,   30,   10
  380,20150724,   20,   50,   10
  380,20150725,   61,   90,   30
  380,20150726,   41,   60,   20
  380,20150727,   67,   90,   50
  380,20150728,   59,   80,   40
  380,20150729,   49,   70,   20
  380,20150730,   27,   40,   10
  380,20150731,   23,   40,    0
  380,20150801,   21,   30,    0
  380,20150802,   21,   40,    0
  380,20150803,   36,   70,   10
  380,20150804,   27,   40,   10
  380,20150805,   29,   40,   10
  380,20150806,   32,   60,   10
  380,20150807,   29,   50,   10
  380,20150808,   20,   30,   10
  380,20150809,   23,   40,   10
  380,20150810,   13,   20,    0
  380,20150811,   25,   40,   10
  380,20150812,   43,   50,   30
  380,20150813,   45,   70,   20
  380,20150814,   32,   50,   10
  380,20150815,   27,   50,   10
  380,20150816,   29,   40,   20
  380,20150817,   33,   40,   20
  380,20150818,   34,   50,   10
  380,20150819,   24,   40,   10
  380,20150820,   18,   30,   10
  380,20150821,   21,   40,   10
  380,20150822,   33,   50,   20
  380,20150823,   46,   70,   10
  380,20150824,   60,  100,   20
  380,20150825,   70,   90,   50
  380,20150826,   59,   80,   30
  380,20150827,   41,   70,   20
  380,20150828,   23,   40,   10
  380,20150829,   20,   30,   10
  380,20150830,   31,   60,   10
  380,20150831,   43,   70,   20
  380,20150901,   27,   40,   20
  380,20150902,   25,   50,   10
  380,20150903,   28,   50,   10
  380,20150904,   43,   60,   30
  380,20150905,   34,   50,   20
  380,20150906,   30,   50,   20
  380,20150907,   24,   30,   10
  380,20150908,   18,   20,   10
  380,20150909,   34,   50,   20
  380,20150910,   43,   60,   30
  380,20150911,   30,   50,   20
  380,20150912,   27,   50,   20
  380,20150913,   30,   60,   10
  380,20150914,   52,   80,   10
  380,20150915,   63,  100,   20
  380,20150916,   52,   90,   30
  380,20150917,   66,  100,   30
  380,20150918,   47,   80,   30
  380,20150919,   24,   40,   10
  380,20150920,   21,   30,   10
  380,20150921,   36,   40,   30
  380,20150922,   36,   50,   20
  380,20150923,   35,   50,   20
  380,20150924,   48,   80,   30
  380,20150925,   27,   40,   10
  380,20150926,   28,   50,    0
  380,20150927,   40,   70,   30
  380,20150928,   39,   60,   20
  380,20150929,   48,   70,   30
  380,20150930,   49,   80,   30
  380,20151001,   45,   80,   20
  380,20151002,   34,   50,   10
  380,20151003,   23,   40,   10
  380,20151004,   25,   30,   10
  380,20151005,   27,   50,   10
  380,20151006,   38,   60,   20
  380,20151007,   49,   70,   30
  380,20151008,   22,   40,    0
  380,20151009,   15,   30,    0
  380,20151010,   43,   60,   30
  380,20151011,   48,   80,   30
  380,20151012,   28,   40,   10
  380,20151013,   38,   60,    0
  380,20151014,   30,   50,   10
  380,20151015,   27,   40,   10
  380,20151016,   27,   40,   10
  380,20151017,   18,   30,    0
  380,20151018,   11,   20,    0
  380,20151019,   15,   30,    0
  380,20151020,   18,   30,   10
  380,20151021,   40,   60,   10
  380,20151022,   33,   50,   10
  380,20151023,   14,   20,   10
  380,20151024,   22,   40,   10
  380,20151025,   25,   30,   10
  380,20151026,   29,   40,   10
  380,20151027,   23,   30,   10
  380,20151028,   27,   40,   20
  380,20151029,   28,   50,   20
  380,20151030,   28,   40,   20
  380,20151031,   17,   30,    0
  380,20151101,   17,   30,   10
  380,20151102,   18,   40,    0
  380,20151103,   16,   30,    0
  380,20151104,   43,   70,   20
  380,20151105,   34,   60,   20
  380,20151106,   55,   60,   50
  380,20151107,   52,   70,   40
  380,20151108,   34,   70,   10
  380,20151109,   65,   80,   50
  380,20151110,   70,   80,   50
  380,20151111,   57,   70,   40
  380,20151112,   35,   50,   20
  380,20151113,   59,   80,   50
  380,20151114,   65,   90,   50
  380,20151115,   83,  100,   60
  380,20151116,   65,   80,   50
  380,20151117,   79,  110,   50
  380,20151118,   84,  110,   60
  380,20151119,   57,   80,   20
  380,20151120,   41,   50,   30
  380,20151121,   40,   60,   10
  380,20151122,   30,   40,   20
  380,20151123,   28,   40,   10
  380,20151124,   69,  100,   50
  380,20151125,   30,   40,   20
  380,20151126,   23,   40,   10
  380,20151127,   52,   80,   30
  380,20151128,   69,  110,   40
  380,20151129,   93,  120,   70
  380,20151130,   73,  110,   30
  380,20151201,   43,   80,   10
  380,20151202,   44,   60,   30
  380,20151203,   44,   70,   30
  380,20151204,   55,   80,   30
  380,20151205,   78,   90,   60
  380,20151206,   75,   90,   50
  380,20151207,   36,   60,   20
  380,20151208,   46,   70,   30
  380,20151209,   39,   60,   30
  380,20151210,   61,   80,   50
  380,20151211,   55,   70,   30
  380,20151212,   49,   80,   30
  380,20151213,   33,   90,   10
  380,20151214,   29,   50,   10
  380,20151215,   28,   40,   10
  380,20151216,   48,   60,   30
  380,20151217,   60,   70,   40
  380,20151218,   48,   70,   30
  380,20151219,   56,   80,   40
  380,20151220,   67,   80,   40
  380,20151221,   92,  130,   70
  380,20151222,   98,  120,   70
  380,20151223,   69,  110,   40
  380,20151224,   77,  110,   40
  380,20151225,   61,  100,   20
  380,20151226,   76,   90,   60
  380,20151227,   69,   90,   40
  380,20151228,   28,   50,   20
  380,20151229,   47,   70,   30
  380,20151230,   41,   70,   20
  380,20151231,   63,   80,   40
